"job_id","job_title","salary_usd","salary_currency","experience_level","employment_type","company_location","company_size","employee_residence","remote_ratio","required_skills","education_required","years_experience","industry","posting_date","application_deadline","job_description_length","benefits_score","company_name"
"AI02778","Autonomous Systems Engineer","138192","USD","SE","FL","United States","M","United States","100","Java, Python, Statistics, Kubernetes, Scala","Associate","7","Technology","2024-02-04","2024-03-22","1855","9.4","Autonomous Tech"
"AI02823","AI Research Scientist","100577","USD","MI","CT","United States","L","United States","100","AWS, Hadoop, Data Visualization, Scala","Master","2","Technology","2024-12-02","2025-02-05","1078","7.8","AI Innovations"
"AI02845","AI Specialist","107517","USD","EN","FL","United States","L","United States","50","Scala, Hadoop, R","Bachelor","1","Energy","2024-07-06","2024-07-26","1161","8.9","TechCorp Inc"
"AI02859","Data Scientist","77185","USD","MI","CT","United States","S","Denmark","50","AWS, SQL, Linux","Associate","3","Energy","2025-03-02","2025-04-03","2364","6.6","Algorithmic Solutions"
"AI02860","Data Analyst","85957","USD","MI","PT","United States","M","United States","100","PyTorch, Azure, TensorFlow, Git","PhD","2","Media","2025-01-27","2025-02-16","2315","8.9","Predictive Systems"
"AI02869","Principal Data Scientist","221496","USD","EX","FT","United States","L","United States","100","Deep Learning, Scala, R","Master","11","Gaming","2025-04-19","2025-06-21","1121","6.5","Digital Transformation LLC"
"AI02883","Principal Data Scientist","76845","USD","EN","CT","United States","M","United States","50","Linux, GCP, Mathematics, Git","Master","0","Manufacturing","2024-03-09","2024-05-21","2132","7.6","Machine Intelligence Group"
"AI02924","AI Architect","120290","USD","SE","FT","United States","M","United States","50","Java, R, SQL, Azure, PyTorch","Master","9","Media","2024-12-29","2025-03-06","986","5.7","DeepTech Ventures"
"AI02951","Robotics Engineer","89266","USD","EN","PT","United States","M","United States","50","Scala, Spark, Hadoop, Python","PhD","0","Education","2024-03-23","2024-04-29","2368","8.1","DataVision Ltd"
"AI02970","Autonomous Systems Engineer","224547","USD","EX","FT","United States","L","United States","50","Java, Docker, GCP","Master","12","Energy","2025-02-06","2025-03-02","1083","5.6","DataVision Ltd"
"AI03030","AI Research Scientist","95467","USD","MI","CT","United States","S","United States","0","Deep Learning, Python, TensorFlow, MLOps","PhD","3","Technology","2024-01-02","2024-01-25","1593","8.2","Digital Transformation LLC"
"AI03037","Robotics Engineer","144719","USD","SE","FL","United States","L","United States","100","NLP, Computer Vision, MLOps, Azure","PhD","9","Manufacturing","2024-12-23","2025-01-11","1043","9.0","DeepTech Ventures"
"AI03042","AI Architect","235813","USD","EX","FL","United States","M","Denmark","0","Docker, Java, Statistics, TensorFlow, NLP","Master","10","Energy","2024-10-14","2024-12-26","2219","8.2","Digital Transformation LLC"
"AI03060","AI Software Engineer","185661","USD","EX","FT","United States","S","Sweden","100","Azure, Python, MLOps, Statistics","Associate","19","Transportation","2024-10-02","2024-11-24","1606","7.4","Algorithmic Solutions"
"AI03063","Research Scientist","71629","USD","EN","FL","United States","S","United States","100","Docker, NLP, Spark","Bachelor","0","Manufacturing","2024-01-04","2024-01-19","1600","8.5","TechCorp Inc"
"AI03093","Deep Learning Engineer","249665","USD","EX","FT","United States","L","Netherlands","100","Python, SQL, Java, Mathematics, Hadoop","Bachelor","15","Education","2025-04-03","2025-06-13","1519","9.4","AI Innovations"
"AI03151","AI Consultant","287746","USD","EX","PT","United States","L","Austria","100","Python, TensorFlow, PyTorch, Docker","PhD","14","Retail","2024-03-08","2024-05-12","2491","7.3","DataVision Ltd"
"AI03185","Computer Vision Engineer","245881","USD","EX","PT","United States","M","United States","100","TensorFlow, Scala, Azure, SQL, NLP","Bachelor","16","Technology","2024-12-11","2025-02-21","947","8.7","Quantum Computing Inc"
"AI03221","AI Research Scientist","199358","USD","SE","FT","United States","L","United States","0","AWS, Spark, Mathematics, Computer Vision","Associate","9","Finance","2025-03-15","2025-04-07","1600","5.4","DataVision Ltd"
"AI03230","Data Scientist","76094","USD","EN","FL","United States","S","United States","50","TensorFlow, Scala, Statistics, GCP","Bachelor","1","Technology","2024-01-04","2024-01-19","2279","5.4","Cloud AI Solutions"
"AI03235","AI Software Engineer","161339","USD","SE","FL","United States","S","Canada","50","Kubernetes, Statistics, Git","Associate","9","Retail","2024-04-03","2024-05-09","1572","6.3","AI Innovations"
"AI03269","AI Specialist","271945","USD","EX","FL","United States","M","United States","0","Scala, NLP, GCP, Mathematics","Bachelor","16","Manufacturing","2024-08-04","2024-10-10","2290","8.4","Machine Intelligence Group"
"AI03303","Research Scientist","71217","USD","EN","FL","United States","S","United States","0","Tableau, Spark, GCP, SQL","Master","1","Transportation","2025-01-21","2025-04-03","1323","5.1","Predictive Systems"
"AI03305","Deep Learning Engineer","338443","USD","EX","FL","United States","L","Norway","0","NLP, Scala, Computer Vision, Python","Associate","11","Finance","2024-02-29","2024-04-26","1778","5.6","Digital Transformation LLC"
"AI03313","AI Specialist","268894","USD","EX","CT","United States","L","United States","0","PyTorch, Hadoop, Computer Vision, Deep Learning","PhD","10","Transportation","2024-08-16","2024-09-24","1353","6.7","Advanced Robotics"
"AI03333","NLP Engineer","69650","USD","EN","PT","United States","L","United States","100","Python, Git, Tableau, TensorFlow","Associate","1","Manufacturing","2024-03-23","2024-04-22","2361","8.4","TechCorp Inc"
"AI03371","Robotics Engineer","334881","USD","EX","FL","United States","L","United States","0","TensorFlow, R, Mathematics","Associate","13","Government","2025-03-31","2025-06-12","1486","9.7","Predictive Systems"
"AI03429","AI Software Engineer","157167","USD","SE","FL","United States","M","United States","100","Linux, Java, Kubernetes, Mathematics, PyTorch","Bachelor","5","Energy","2024-03-28","2024-04-19","996","8.9","Quantum Computing Inc"
"AI03464","Data Engineer","62906","USD","EN","PT","United States","S","United States","100","AWS, Mathematics, Scala","PhD","1","Media","2024-05-27","2024-07-16","1963","9.4","TechCorp Inc"
"AI03474","Machine Learning Researcher","79342","USD","MI","PT","United States","S","United States","0","GCP, MLOps, Statistics, SQL","Bachelor","4","Government","2024-09-11","2024-10-06","1900","7.7","Algorithmic Solutions"
"AI03494","AI Software Engineer","62296","USD","EN","CT","United States","S","United States","0","Java, Git, SQL, TensorFlow, R","Bachelor","1","Automotive","2024-04-25","2024-05-09","657","9.2","Predictive Systems"
"AI03526","Head of AI","130032","USD","MI","CT","United States","L","Sweden","100","Python, Scala, Tableau, Git, Mathematics","Bachelor","4","Media","2024-10-31","2024-11-19","1681","9.6","Autonomous Tech"
"AI03535","NLP Engineer","139424","USD","SE","CT","United States","S","United States","0","Java, Python, Statistics, MLOps, Tableau","Master","7","Finance","2025-02-11","2025-04-19","1613","6.5","TechCorp Inc"
"AI03542","Autonomous Systems Engineer","132731","USD","SE","CT","United States","S","United States","50","Git, Java, Hadoop","Associate","7","Technology","2024-01-08","2024-02-24","690","6.6","Cloud AI Solutions"
"AI03556","Research Scientist","177501","USD","SE","CT","United States","M","United States","0","Scala, Data Visualization, MLOps","Associate","7","Education","2024-09-02","2024-11-02","1736","6.2","DeepTech Ventures"
"AI03582","Research Scientist","333499","USD","EX","FL","United States","L","United States","50","NLP, Docker, SQL, AWS, PyTorch","Master","19","Retail","2025-03-02","2025-03-26","1347","8.8","Future Systems"
"AI03594","AI Product Manager","303956","USD","EX","FT","United States","L","United States","100","Deep Learning, Java, AWS, Spark","Bachelor","10","Government","2025-01-07","2025-02-22","1550","7.8","TechCorp Inc"
"AI03619","Deep Learning Engineer","218946","USD","EX","FL","United States","L","United States","50","PyTorch, Hadoop, Tableau, Git","Master","15","Real Estate","2024-02-07","2024-03-22","2152","5.6","Algorithmic Solutions"
"AI03621","AI Research Scientist","117350","USD","SE","FL","United States","S","United States","100","Hadoop, R, Data Visualization","Associate","9","Energy","2025-02-19","2025-03-31","1907","8.0","Cognitive Computing"
"AI03636","NLP Engineer","63660","USD","EN","FL","United States","S","Germany","50","Computer Vision, Data Visualization, GCP, Scala","Associate","1","Manufacturing","2024-09-30","2024-11-23","675","9.4","Autonomous Tech"
"AI03644","Principal Data Scientist","79396","USD","MI","CT","United States","S","Sweden","0","Kubernetes, Linux, Data Visualization, Mathematics","PhD","3","Telecommunications","2024-08-03","2024-10-03","1374","5.5","DeepTech Ventures"
"AI03656","Data Scientist","70305","USD","EN","FL","United States","M","United States","50","Linux, Scala, Hadoop, GCP","Bachelor","0","Healthcare","2025-01-13","2025-02-08","1804","5.5","DeepTech Ventures"
"AI03702","Robotics Engineer","85084","USD","MI","FL","United States","S","United States","0","Linux, MLOps, Scala","Bachelor","3","Automotive","2024-05-03","2024-06-17","658","6.9","Autonomous Tech"
"AI03714","AI Specialist","164169","USD","SE","FT","United States","L","United States","0","R, Git, Deep Learning","Bachelor","5","Government","2024-04-13","2024-06-22","852","6.5","Cloud AI Solutions"
"AI03733","Robotics Engineer","250761","USD","EX","FL","United States","M","United States","100","Linux, Tableau, Spark, Java","Associate","13","Technology","2024-01-13","2024-03-04","1640","7.9","Cloud AI Solutions"
"AI03753","AI Software Engineer","99064","USD","MI","FT","United States","L","United States","0","Mathematics, Azure, Python","Master","3","Energy","2025-02-05","2025-02-21","759","6.0","AI Innovations"
"AI03844","NLP Engineer","188338","USD","EX","FT","United States","S","France","100","TensorFlow, Python, Java, PyTorch","Bachelor","15","Consulting","2025-03-16","2025-04-24","2333","9.3","Predictive Systems"
"AI03846","Data Scientist","235929","USD","EX","FT","United States","S","Australia","50","Java, Python, Hadoop, Mathematics, TensorFlow","PhD","19","Automotive","2025-01-24","2025-03-30","772","6.0","Future Systems"
"AI03855","Autonomous Systems Engineer","156765","USD","SE","FT","United States","M","United States","50","Python, Data Visualization, Azure","PhD","6","Consulting","2024-02-15","2024-04-01","892","5.9","Future Systems"
"AI03886","Robotics Engineer","337306","USD","EX","FT","United States","L","United States","0","Git, Tableau, PyTorch, SQL","PhD","19","Telecommunications","2024-04-16","2024-05-31","2063","7.9","AI Innovations"
"AI03934","Data Analyst","166199","USD","EX","CT","United States","M","Israel","0","Deep Learning, Hadoop, Spark, Docker, PyTorch","Bachelor","15","Retail","2024-05-13","2024-07-19","2421","8.9","Cognitive Computing"
"AI03940","Data Engineer","111135","USD","MI","FT","United States","S","Japan","100","Scala, Spark, Python, Kubernetes","Bachelor","3","Gaming","2025-01-10","2025-03-13","1919","5.9","Smart Analytics"
"AI03947","Data Scientist","165564","USD","SE","FT","United States","M","United States","50","PyTorch, Tableau, Mathematics, MLOps","Bachelor","7","Transportation","2024-04-05","2024-05-17","2178","6.6","Algorithmic Solutions"
"AI03964","AI Architect","119240","USD","MI","FT","United States","L","United States","0","Tableau, R, SQL, Linux","Bachelor","4","Media","2024-10-14","2024-11-05","1396","8.9","Smart Analytics"
"AI03995","AI Research Scientist","170703","USD","SE","CT","United States","L","Norway","0","Kubernetes, Java, Scala, Tableau, Docker","Bachelor","5","Retail","2024-12-05","2024-12-23","1626","6.4","DeepTech Ventures"
"AI04026","Autonomous Systems Engineer","108449","USD","MI","FL","United States","M","United States","50","Computer Vision, SQL, Mathematics","Bachelor","2","Consulting","2025-01-28","2025-03-23","1379","6.4","AI Innovations"
"AI04083","AI Software Engineer","148050","USD","SE","PT","United States","L","Israel","50","AWS, Kubernetes, Hadoop, Data Visualization","Bachelor","7","Education","2024-01-24","2024-03-20","2470","5.6","Quantum Computing Inc"
"AI04103","Data Scientist","175537","USD","SE","CT","United States","L","South Korea","100","AWS, NLP, Scala, PyTorch","Master","5","Telecommunications","2024-08-12","2024-09-22","2099","8.8","Algorithmic Solutions"
"AI04126","Research Scientist","149341","USD","SE","FT","United States","M","Germany","0","Git, SQL, Docker, GCP, AWS","PhD","8","Consulting","2024-07-31","2024-09-03","651","8.4","Advanced Robotics"
"AI04147","Robotics Engineer","124928","USD","SE","FT","United States","M","United States","50","Kubernetes, Python, Tableau, MLOps","Bachelor","9","Media","2025-03-04","2025-05-14","2068","6.5","AI Innovations"
"AI04179","Data Engineer","110554","USD","MI","CT","United States","S","United States","100","Azure, Linux, Kubernetes","Associate","3","Consulting","2024-04-01","2024-05-15","988","5.1","Quantum Computing Inc"
"AI04245","Principal Data Scientist","169855","USD","SE","FT","United States","M","United States","100","TensorFlow, Python, Tableau","PhD","7","Technology","2025-01-19","2025-02-13","879","8.4","Future Systems"
"AI04262","AI Architect","160162","USD","EX","FT","United States","M","Switzerland","0","Computer Vision, TensorFlow, Git, Docker, NLP","Bachelor","14","Telecommunications","2024-09-25","2024-10-30","869","5.9","Smart Analytics"
"AI04273","AI Product Manager","183624","USD","SE","PT","United States","L","United States","100","Scala, Linux, MLOps","PhD","7","Government","2024-08-22","2024-10-24","1627","8.0","TechCorp Inc"
"AI04305","Data Analyst","336904","USD","EX","CT","United States","L","United States","0","Python, TensorFlow, Data Visualization, PyTorch","Master","16","Automotive","2024-03-02","2024-04-27","2075","8.3","Predictive Systems"
"AI04311","AI Research Scientist","79685","USD","EN","PT","United States","S","United States","0","Python, Mathematics, AWS, Computer Vision, Statistics","Bachelor","0","Automotive","2024-10-23","2024-12-01","1342","9.4","DataVision Ltd"
"AI04314","ML Ops Engineer","213820","USD","EX","FT","United States","M","United States","0","Statistics, SQL, AWS, MLOps, R","Associate","10","Transportation","2024-03-14","2024-05-12","2241","5.7","Quantum Computing Inc"
